title,rank,date,artist,url,region,chart,trend,streams
La Gozadera (feat. Marc Anthony),46,2017-01-01,Gente De Zona,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,Bolivia,top200,MOVE_UP,1435
Love$ick (feat. A$AP Rocky),17,2017-01-01,Mura Masa,https://open.spotify.com/track/7Kq16WtEJzdRSNQgdXsn7Y,Australia,top200,SAME_POSITION,64332
Shaky Shaky,5,2017-01-01,Daddy Yankee,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,Argentina,top200,MOVE_UP,153956
Réalité augmentée,166,2017-01-01,Nekfeu,https://open.spotify.com/track/5jGuAvPX3Ufo55DIZlCaHq,Belgium,top200,NEW_ENTRY,2407
This Is What You Came For (feat. Rihanna),39,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Belgium,top200,MOVE_DOWN,6975
Work,60,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Brazil,top200,MOVE_UP,78310
Call On Me - Ryan Riback Extended Remix,10,2017-01-01,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Belgium,top200,MOVE_UP,12506
Alarm,136,2017-01-01,Anne-Marie,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg,Belgium,top200,MOVE_DOWN,2764
Willst du,144,2017-01-01,Alligatoah,https://open.spotify.com/track/3g62kHCCbNwhEKYywx5Xwz,Austria,top200,MOVE_UP,1503
Party Monster,123,2017-01-01,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Belgium,top200,MOVE_UP,2993
Hymn for the Weekend - Seeb Remix,80,2017-01-01,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Belgium,top200,MOVE_UP,3862
Bronceado,99,2017-01-01,Marama,https://open.spotify.com/track/4smbzhaRt7EYwO73SmFXyR,Argentina,top200,MOVE_UP,24077
Otra vez (feat. J Balvin),2,2017-01-01,Zion & Lennox,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,Bolivia,top200,SAME_POSITION,5748
Light,125,2017-01-01,San Holo,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,Belgium,top200,MOVE_UP,2911
Please Don't Go,171,2017-01-01,Joel Adams,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,Austria,top200,NEW_ENTRY,1299
Closer,5,2017-01-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Austria,top200,SAME_POSITION,10317
We Don't Talk Anymore (feat. Selena Gomez),101,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Austria,top200,MOVE_UP,2025
Don't Let Me Down (feat. Daya),48,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Argentina,top200,MOVE_DOWN,48767
Sin Contrato (feat. Don Omar & Wisin) - Remix,33,2017-01-01,Maluma,https://open.spotify.com/track/2xNZeeqmwMPVKnD7FSQfgt,Argentina,top200,MOVE_UP,59903
ABC,177,2017-01-01,The Jackson 5,https://open.spotify.com/track/6cb0HzFQPN4BGADOmSzPCw,Belgium,top200,MOVE_DOWN,2305
Bobo,37,2017-01-01,J Balvin,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,Bolivia,top200,MOVE_UP,1742
Tal Vez,200,2017-01-01,Marama,https://open.spotify.com/track/6aZOHHz5AvwM4MA6ygFjIY,Argentina,top200,NEW_ENTRY,14204
Heathens,134,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Argentina,top200,MOVE_DOWN,19334
Llamame Mas Temprano,28,2017-01-01,Mano Arriba,https://open.spotify.com/track/5aHJug2wnupoGfgfxRudsk,Argentina,top200,MOVE_UP,69382
Te Assumi Pro Brasil - Ao Vivo,12,2017-01-01,Matheus & Kauan,https://open.spotify.com/track/2d3TbSkAscvT3QRQalq6uT,Brazil,top200,MOVE_DOWN,160261
Say It (feat. Tove Lo),30,2017-01-01,Flume,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,Australia,top200,MOVE_DOWN,54379
Ain't My Fault,88,2017-01-01,Zara Larsson,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,Austria,top200,MOVE_DOWN,2358
September,170,2017-01-01,"Earth, Wind & Fire",https://open.spotify.com/track/1mqlc0vEP9mU1kZgTi6LIQ,Belgium,top200,MOVE_UP,2357
That's What I Like,177,2017-01-01,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Australia,top200,NEW_ENTRY,10556
"i hate u, i love u (feat. olivia o'brien)",88,2017-01-01,gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,Australia,top200,MOVE_UP,19906
Lot to Learn,17,2017-01-01,Luke Christopher,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,Austria,top200,MOVE_UP,7019
This Girl (Kungs Vs. Cookin' On 3 Burners),71,2017-01-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Belgium,top200,MOVE_UP,4160
Party (feat. Usher & Gucci Mane),190,2017-01-01,Chris Brown,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk,Australia,top200,NEW_ENTRY,9994
Hello,190,2017-01-01,Adele,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,Austria,top200,MOVE_UP,1191
Cake By The Ocean,97,2017-01-01,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Austria,top200,MOVE_DOWN,2158
Que Bonito,138,2017-01-01,Banda XXI,https://open.spotify.com/track/3XmpHN0jwCV1unk8ygs1Ku,Argentina,top200,NEW_ENTRY,19093
Traicionera - Remix,63,2017-01-01,"Sebastian Yatra, Cosculluela, Cali Y El Dandee",https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,Argentina,top200,MOVE_DOWN,37518
Work from Home (feat. Ty Dolla $ign),69,2017-01-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Austria,top200,MOVE_DOWN,2911
I Took A Pill In Ibiza - Seeb Remix,44,2017-01-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Belgium,top200,MOVE_UP,5718
No Te Vayas,128,2017-01-01,Marama,https://open.spotify.com/track/6lip7aGS7oXloGk1XFCqWH,Argentina,top200,MOVE_UP,19753
Hotline Bling,107,2017-01-01,Drake,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,Brazil,top200,MOVE_UP,42236
Heatwave (feat. Akon),119,2017-01-01,Robin Schulz,https://open.spotify.com/track/2KMJ5CoxY4ECG9TZyNWmpv,Austria,top200,MOVE_DOWN,1807
Don't Let Me Down (feat. Daya),36,2017-01-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Bolivia,top200,MOVE_DOWN,1803
Lean On (feat. MØ & DJ Snake),93,2017-01-01,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Brazil,top200,MOVE_UP,48668
El Perdedor (feat. Yandel) - The Remix,65,2017-01-01,Maluma,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,Argentina,top200,MOVE_DOWN,36510
Me llamas (feat. Maluma) - Remix,10,2017-01-01,Piso 21,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,Bolivia,top200,SAME_POSITION,2979
Me llamas (feat. Maluma) - Remix,15,2017-01-01,Piso 21,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,Argentina,top200,MOVE_DOWN,95010
Olvídala,156,2017-01-01,Banda XXI,https://open.spotify.com/track/1cJNFxiyjh8Ooqg5U4752G,Argentina,top200,NEW_ENTRY,17636
Ya Me Enteré (feat. Nicky Jam) - Urban Version,41,2017-01-01,Reik,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,Argentina,top200,MOVE_DOWN,52907
Dancing On My Own,91,2017-01-01,Calum Scott,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,Austria,top200,MOVE_UP,2313
Working For It,178,2017-01-01,"ZHU, Skrillex, THEY.",https://open.spotify.com/track/2HJQcyUpmUuvzS5vBAICIc,Australia,top200,MOVE_DOWN,10530
Quiero Que Sepas,187,2017-01-01,Juan Magán,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,Argentina,top200,MOVE_DOWN,14900
Are You With Me - Radio Edit,161,2017-01-01,Lost Frequencies,https://open.spotify.com/track/2glGP8kEfACgJdZ86kWxhN,Belgium,top200,MOVE_UP,2443
Fresh Eyes,16,2017-01-01,Andy Grammer,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,Australia,top200,MOVE_UP,65459
Say It (feat. Tove Lo),189,2017-01-01,Flume,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,Belgium,top200,MOVE_DOWN,2214
Loquita,53,2017-01-01,Marama,https://open.spotify.com/track/2xjcDF21U2ccgE2LEeiMbf,Argentina,top200,MOVE_UP,43894
Infiel - Ao Vivo,10,2017-01-01,Marília Mendonça,https://open.spotify.com/track/38MpAndIjGAyVdcC6npX95,Brazil,top200,MOVE_UP,183344
Fading,136,2017-01-01,Vallis Alps,https://open.spotify.com/track/2fKEunM0KZVpVLwlvmVlDZ,Australia,top200,NEW_ENTRY,13243
Not Going Home (feat. Gia Koka),146,2017-01-01,"DVBBS, CMC$",https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,Belgium,top200,MOVE_UP,2631
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",117,2017-01-01,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,Belgium,top200,MOVE_UP,3119
Dancing On My Own,122,2017-01-01,Calum Scott,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,Belgium,top200,MOVE_UP,2996
Work,95,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Australia,top200,MOVE_DOWN,18321
"i hate u, i love u (feat. olivia o'brien)",99,2017-01-01,gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,Belgium,top200,MOVE_UP,3362
The Greatest (feat. Kendrick Lamar),51,2017-01-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Australia,top200,MOVE_UP,32679
Beautiful Life (feat. Sandro Cavazza),124,2017-01-01,Lost Frequencies,https://open.spotify.com/track/5QdB0HJmTHkPvyJhKfQLM1,Belgium,top200,MOVE_UP,2971
Hallelujah,59,2017-01-01,Pentatonix,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,Austria,top200,MOVE_UP,3356
Ride,53,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Austria,top200,MOVE_UP,3624
Folgado - Ao Vivo,127,2017-01-01,Marília Mendonça,https://open.spotify.com/track/4DYmJ19DhmxUe26QhANDYv,Brazil,top200,MOVE_UP,37320
Vacaciones,13,2017-01-01,Wisin,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,Bolivia,top200,MOVE_UP,2747
Work,60,2017-01-01,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Bolivia,top200,MOVE_UP,1125
Please Don't Go,69,2017-01-01,Joel Adams,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,Australia,top200,MOVE_UP,23598
Starboy,1,2017-01-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Australia,top200,MOVE_UP,107350
No Me Olvides,161,2017-01-01,La Beriso,https://open.spotify.com/track/7LDUiraavMZ6mb8hK3mXkj,Argentina,top200,MOVE_DOWN,17000
Stitches,153,2017-01-01,Shawn Mendes,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,Austria,top200,MOVE_UP,1418
Squa,127,2017-01-01,Nekfeu,https://open.spotify.com/track/11hj8c8BCRd5ND3CRhZSvt,Belgium,top200,MOVE_UP,2894
Ocean Drive,200,2017-01-01,Duke Dumont,https://open.spotify.com/track/0k93MXOj0kSXo84SvSDeUz,Australia,top200,NEW_ENTRY,9790
Shout Out to My Ex,100,2017-01-01,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Belgium,top200,MOVE_UP,3342
Sunset Lover,75,2017-01-01,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,Austria,top200,MOVE_UP,2756
Me Llamas,19,2017-01-01,Piso 21,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,Bolivia,top200,SAME_POSITION,2221
(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,169,2017-01-01,The Rolling Stones,https://open.spotify.com/track/7fSGbZLhWlAiCC3HDPAULu,Belgium,top200,MOVE_DOWN,2384
No Me Arrepiento de Este Amor,105,2017-01-01,Gilda,https://open.spotify.com/track/6Bj9aK0jTMmjUp1y4Z7SVz,Argentina,top200,NEW_ENTRY,23046
Too Good,163,2017-01-01,"Drake, Rihanna",https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,Austria,top200,MOVE_DOWN,1350
Solo Dance,188,2017-01-01,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Australia,top200,NEW_ENTRY,10009
Vente Pa' Ca (feat. Maluma),2,2017-01-01,Ricky Martin,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,Argentina,top200,MOVE_UP,223988
Bang,68,2017-01-01,Anitta,https://open.spotify.com/track/1Cml3fnCNLZUC1EEtkcgVb,Brazil,top200,MOVE_UP,68574
Turutum,113,2017-01-01,MC Kevinho,https://open.spotify.com/track/3pM81OKNrV6d2zJb76nQ6M,Brazil,top200,MOVE_UP,39837
Stronger,159,2017-01-01,Kanye West,https://open.spotify.com/track/6C7RJEIUDqKkJRZVWdkfkH,Austria,top200,MOVE_DOWN,1375
Side To Side,81,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Argentina,top200,MOVE_DOWN,29228
Call On Me - Ryan Riback Extended Remix,5,2017-01-01,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Australia,top200,MOVE_UP,83729
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",35,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Argentina,top200,MOVE_UP,56170
Onizuka,173,2017-01-01,PNL,https://open.spotify.com/track/4GCIYE1x1TWJCChPkpy9by,Belgium,top200,NEW_ENTRY,2346
Broccoli (feat. Lil Yachty),107,2017-01-01,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Austria,top200,MOVE_UP,1955
Cold Water (feat. Justin Bieber & MØ),25,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Austria,top200,MOVE_DOWN,5788
Side To Side,52,2017-01-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Austria,top200,MOVE_UP,3833
Blow Your Mind (Mwah),165,2017-01-01,Dua Lipa,https://open.spotify.com/track/2eAAEa8pxKF7My0EO4rFgR,Australia,top200,NEW_ENTRY,11405
Amor y dolor,92,2017-01-01,"Carlos Baute, Alexis y Fido",https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,Argentina,top200,MOVE_DOWN,24874
Chantaje (feat. Maluma),138,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Australia,top200,NEW_ENTRY,13216
My Way,28,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Brazil,top200,MOVE_DOWN,132365
Soits lebn,162,2017-01-01,Seiler und Speer,https://open.spotify.com/track/6pC9WwxPwliXagk4L8cnuD,Austria,top200,MOVE_UP,1354
No Role Modelz,144,2017-01-01,J. Cole,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,Australia,top200,NEW_ENTRY,12451
Take Me To Church,174,2017-01-01,Hozier,https://open.spotify.com/track/0IqKeD8ZSP72KbGYyzEcAs,Belgium,top200,MOVE_UP,2339
Love on Me,41,2017-01-01,"Galantis, Hook N Sling",https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF,Australia,top200,MOVE_UP,42626
Gyal You A Party Animal - Remix,14,2017-01-01,"Charly Black, Daddy Yankee",https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,Argentina,top200,MOVE_DOWN,99722
"Lose Yourself - From ""8 Mile"" Soundtrack",114,2017-01-01,Eminem,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,Australia,top200,MOVE_UP,15026
Mama Said,198,2017-01-01,Lukas Graham,https://open.spotify.com/track/7675gjlUZzneYiMrQ9Inx8,Austria,top200,MOVE_DOWN,1166
Jumpman,186,2017-01-01,"Drake, Future",https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,Australia,top200,NEW_ENTRY,10091
Love Yourself,73,2017-01-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Australia,top200,MOVE_UP,22608
Amores Como el Nuestro,166,2017-01-01,Los Charros,https://open.spotify.com/track/6z6aUQtuqZzq2tbyVwHO6n,Argentina,top200,NEW_ENTRY,16760
Treat You Better,38,2017-01-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Bolivia,top200,MOVE_DOWN,1738
How Deep Is Your Love,123,2017-01-01,"Calvin Harris, Disciples",https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s,Brazil,top200,MOVE_UP,37856
Billie Jean,43,2017-01-01,Michael Jackson,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,Belgium,top200,MOVE_DOWN,5767
Dile Que Tu Me Quieres,16,2017-01-01,Ozuna,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,Bolivia,top200,MOVE_UP,2504
The Greatest (feat. Kendrick Lamar),83,2017-01-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Austria,top200,MOVE_DOWN,2431
All We Know,111,2017-01-01,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Brazil,top200,MOVE_DOWN,40623
Bad Things (with Camila Cabello),103,2017-01-01,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Austria,top200,MOVE_UP,1995
Noche Loca,29,2017-01-01,"Marama, Rombai",https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,Bolivia,top200,MOVE_UP,2046
Chameleon,43,2017-01-01,PNAU,https://open.spotify.com/track/4rex1k9pBVFaIVKBBssZzi,Australia,top200,MOVE_DOWN,40114
10 Jahre,164,2017-01-01,"Gzuz, LX, Bonez MC, Maxwell",https://open.spotify.com/track/3KbCjPkewCmJt09FYtyVK5,Austria,top200,MOVE_UP,1342
Sim ou não (participação especial Maluma),7,2017-01-01,Anitta,https://open.spotify.com/track/4FxumkF81ICxITeqxx4nK9,Brazil,top200,MOVE_UP,192220
Sugar (feat. Francesco Yates),160,2017-01-01,Robin Schulz,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,Austria,top200,MOVE_DOWN,1371
Respect,84,2017-01-01,Aretha Franklin,https://open.spotify.com/track/7s25THrKz86DM225dOYwnr,Belgium,top200,MOVE_DOWN,3796
Volaré,189,2017-01-01,Benjamín Amadeo,https://open.spotify.com/track/34mvkVskpYxe7CfkEs3XCY,Argentina,top200,MOVE_DOWN,14786
Let It Go,180,2017-01-01,James Bay,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,Belgium,top200,NEW_ENTRY,2289
Solo Dance,97,2017-01-01,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Belgium,top200,MOVE_UP,3421
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),74,2017-01-01,Vice,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,Austria,top200,MOVE_UP,2798
Faded,78,2017-01-01,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Belgium,top200,MOVE_UP,3922
This Is What You Came For (feat. Rihanna),109,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Austria,top200,MOVE_DOWN,1912
Baila,59,2017-01-01,Agapornis,https://open.spotify.com/track/3iS4VBJ3Bg1HyL3e6WNpgi,Argentina,top200,SAME_POSITION,42127
Perfect Strangers,73,2017-01-01,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Austria,top200,MOVE_DOWN,2841
Party Monster,158,2017-01-01,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Austria,top200,MOVE_DOWN,1386
Te Quiero Pa´Mi,54,2017-01-01,"Don Omar, Zion & Lennox",https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,Bolivia,top200,MOVE_DOWN,1266
Controlla,145,2017-01-01,Drake,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,Belgium,top200,MOVE_UP,2648
This Is What You Came For (feat. Rihanna),52,2017-01-01,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Australia,top200,MOVE_DOWN,30804
Carnavalintro,22,2017-01-01,Chano,https://open.spotify.com/track/0tGAPnTFwRJA6FZgYZ0BAe,Argentina,top200,MOVE_UP,71963
Sugar,126,2017-01-02,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Brazil,top200,MOVE_DOWN,37128
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",57,2017-01-01,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,Austria,top200,MOVE_UP,3423
Hola,160,2017-01-01,Joey Montana,https://open.spotify.com/track/03h8eaVgdJJ14cCKiO4ONX,Argentina,top200,MOVE_DOWN,17168
Frozen,76,2017-01-01,"PON CHO, Paige IV",https://open.spotify.com/track/2TdJsyNijI5jUvMnsjQcb3,Australia,top200,MOVE_UP,21464
Heathens,86,2017-01-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Brazil,top200,SAME_POSITION,50975
Madrugada,191,2017-01-01,La Beriso,https://open.spotify.com/track/4SGCn3ZVXa7bepHuAdQvC9,Argentina,top200,MOVE_DOWN,14684
Is This Love - Remix,184,2017-01-01,"Bob Marley & The Wailers, LVNDSCAPE, Bolier",https://open.spotify.com/track/1w5sLDYzYAGI0AkLc6FPlO,Australia,top200,NEW_ENTRY,10371
Chantaje (feat. Maluma),3,2017-01-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Bolivia,top200,SAME_POSITION,5506
My Way,12,2017-01-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Austria,top200,MOVE_DOWN,7873
Hulapalu,90,2017-01-01,Andreas Gabalier,https://open.spotify.com/track/7zja6rwquGA6vzLolzKrda,Austria,top200,MOVE_UP,2346
Pumped Up Kicks,142,2017-01-01,Foster The People,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,Australia,top200,MOVE_DOWN,12679
Stand by Me,167,2017-01-01,Otis Redding,https://open.spotify.com/track/1aj4GXfmEYXfdVZohCpNKu,Belgium,top200,MOVE_DOWN,2398
Riptide,108,2017-01-01,Vance Joy,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,Australia,top200,MOVE_UP,16366
Can't Hold Us - feat. Ray Dalton,58,2017-01-01,Macklemore & Ryan Lewis,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,Belgium,top200,MOVE_DOWN,4777
Hoy Acá en el Baile (Cara de Gitana) - Versión el Pepo,130,2017-01-01,El Pepo,https://open.spotify.com/track/74onbSJ49kgKFGrwUwY9oC,Argentina,top200,NEW_ENTRY,19577
Hello,60,2017-01-01,Adele,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,Belgium,top200,MOVE_UP,4677
10% - Ao Vivo,3,2017-01-01,Maiara & Maraisa,https://open.spotify.com/track/2wFnRPjuqwNySFiK0Qfg8L,Brazil,top200,MOVE_UP,228307
Te Vas - Version Cumbia,100,2017-01-01,"aLee DJ, Zeta Music",https://open.spotify.com/track/0j8zA8KrITjLVoAm3H3X6u,Argentina,top200,MOVE_UP,23981
Cheerleader - Felix Jaehn Remix Radio Edit,171,2017-01-01,OMI,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy,Australia,top200,MOVE_UP,10873
We Don't Talk Anymore (feat. Selena Gomez),88,2017-01-01,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Argentina,top200,MOVE_DOWN,26777
Light It Up (feat. Nyla & Fuse ODG) - Remix,56,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Austria,top200,MOVE_DOWN,3466
Bounce Back,129,2017-01-01,Big Sean,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,Australia,top200,MOVE_UP,13871
Cold Water (feat. Justin Bieber & MØ),14,2017-01-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Australia,top200,MOVE_DOWN,68561
Water Under the Bridge,64,2017-01-01,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Austria,top200,MOVE_UP,3114
Ella,121,2017-01-01,Agapornis,https://open.spotify.com/track/6LxbbZYulsV3tCZvKpJgSh,Argentina,top200,SAME_POSITION,20643
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",12,2017-01-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Belgium,top200,MOVE_DOWN,11819
Rockabye (feat. Sean Paul & Anne-Marie),21,2017-01-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Argentina,top200,SAME_POSITION,76123
Bad and Boujee (feat. Lil Uzi Vert),98,2017-01-01,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Belgium,top200,MOVE_UP,3392
El Perdón,72,2017-01-01,"Nicky Jam, Enrique Iglesias",https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,Argentina,top200,MOVE_UP,33188
Encantadora (feat. Farruko & Zion & Lennox) - Remix,106,2017-01-01,"Yandel, Egbert Rosa aka Haze",https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,Argentina,top200,MOVE_DOWN,22948
On Hold,70,2017-01-01,The xx,https://open.spotify.com/track/5CPqOpKSk0QcJ3dGdaWcRB,Australia,top200,MOVE_UP,23595
Light It Up (feat. Nyla & Fuse ODG) - Remix,58,2017-01-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Bolivia,top200,MOVE_UP,1157
Dye My Hair,33,2017-01-01,ALMA,https://open.spotify.com/track/5NafFxaLg9Ep21oTHBw7Zq,Austria,top200,MOVE_DOWN,5192
Corazon De Seda (feat. Ozuna),155,2017-01-01,Klasico,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,Argentina,top200,MOVE_DOWN,18065
